t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
18.799789,3,2,0.248166,0.248166,0.2490,-0.00083,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.804359,3,2,0.248168,0.248168,0.2490,-0.00083,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.808948,3,2,0.248171,0.248171,0.2490,-0.00083,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.813437,3,2,0.248173,0.248173,0.2490,-0.00083,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.817650,3,2,0.248175,0.248175,0.2490,-0.00082,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.822174,3,2,0.248178,0.248178,0.2490,-0.00082,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00015,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.828434,3,2,0.248181,0.248181,0.2490,-0.00082,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.833415,3,2,0.248184,0.248184,0.2490,-0.00082,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.837916,3,2,0.248187,0.248187,0.2490,-0.00081,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.842478,3,2,0.248189,0.248189,0.2490,-0.00081,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.846961,3,2,0.248191,0.248191,0.2490,-0.00081,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.851299,3,2,0.248194,0.248194,0.2490,-0.00081,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0003,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.855851,3,2,0.248196,0.248196,0.2490,-0.00080,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.860528,3,2,0.248199,0.248199,0.2490,-0.00080,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00014,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.865205,3,2,0.248201,0.248201,0.2490,-0.00080,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.869955,3,2,0.248204,0.248204,0.2490,-0.00080,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.874271,3,2,0.248206,0.248206,0.2490,-0.00079,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.878890,3,2,0.248208,0.248208,0.2490,-0.00079,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.885655,3,2,0.248212,0.248212,0.2490,-0.00079,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.890290,3,2,0.248214,0.248214,0.2490,-0.00079,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.894967,3,2,0.248217,0.248217,0.2490,-0.00078,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.899575,3,2,0.248219,0.248219,0.2490,-0.00078,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00013,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.904289,3,2,0.248222,0.248222,0.2490,-0.00078,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.909090,3,2,0.248224,0.248224,0.2490,-0.00078,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.914694,3,2,0.248227,0.248227,0.2490,-0.00077,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.921880,3,2,0.248231,0.248231,0.2490,-0.00077,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.926324,3,2,0.248233,0.248233,0.2490,-0.00077,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.931857,3,2,0.248236,0.248236,0.2490,-0.00076,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.936082,3,2,0.248238,0.248238,0.2490,-0.00076,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.940749,3,2,0.248240,0.248240,0.2490,-0.00076,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00012,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.948430,3,2,0.248244,0.248244,0.2490,-0.00076,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.952659,3,2,0.248246,0.248246,0.2490,-0.00075,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.957233,3,2,0.248249,0.248249,0.2490,-0.00075,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.961904,3,2,0.248251,0.248251,0.2490,-0.00075,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.966276,3,2,0.248253,0.248253,0.2490,-0.00075,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.971730,3,2,0.248256,0.248256,0.2490,-0.00074,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.976241,3,2,0.248258,0.248258,0.2490,-0.00074,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.981177,3,2,0.248261,0.248261,0.2490,-0.00074,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.985519,3,2,0.248263,0.248263,0.2490,-0.00074,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00011,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.990162,3,2,0.248265,0.248265,0.2490,-0.00073,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
18.996791,3,2,0.248268,0.248268,0.2490,-0.00073,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.001253,3,2,0.248270,0.248270,0.2490,-0.00073,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.006017,3,2,0.248273,0.248273,0.2490,-0.00073,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.010300,3,2,0.248275,0.248275,0.2490,-0.00073,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.015362,3,2,0.248277,0.248277,0.2490,-0.00072,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.019731,3,2,0.248279,0.248279,0.2490,-0.00072,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.024299,3,2,0.248282,0.248282,0.2490,-0.00072,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.029156,3,2,0.248284,0.248284,0.2490,-0.00072,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.033603,3,2,0.248286,0.248286,0.2490,-0.00071,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00010,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.038142,3,2,0.248288,0.248288,0.2490,-0.00071,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.042653,3,2,0.248290,0.248290,0.2490,-0.00071,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.047255,3,2,0.248293,0.248293,0.2490,-0.00071,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.051787,3,2,0.248295,0.248295,0.2490,-0.00071,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.056352,3,2,0.248297,0.248297,0.2490,-0.00070,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.061065,3,2,0.248299,0.248299,0.2490,-0.00070,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.065584,3,2,0.248301,0.248301,0.2490,-0.00070,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.069781,3,2,0.248303,0.248303,0.2490,-0.00070,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.074295,3,2,0.248305,0.248305,0.2490,-0.00069,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.078627,3,2,0.248307,0.248307,0.2490,-0.00069,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.083341,3,2,0.248309,0.248309,0.2490,-0.00069,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.088016,3,2,0.248311,0.248311,0.2490,-0.00069,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.092484,3,2,0.248314,0.248314,0.2490,-0.00069,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00009,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.096915,3,2,0.248316,0.248316,0.2490,-0.00068,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.101222,3,2,0.248318,0.248318,0.2490,-0.00068,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.105613,3,2,0.248320,0.248320,0.2490,-0.00068,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0002,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.110427,3,2,0.248322,0.248322,0.2490,-0.00068,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.115043,3,2,0.248324,0.248324,0.2490,-0.00068,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.127901,3,2,0.248330,0.248330,0.2490,-0.00067,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.135792,3,2,0.248333,0.248333,0.2490,-0.00067,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.140569,3,2,0.248335,0.248335,0.2490,-0.00066,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.145143,3,2,0.248337,0.248337,0.2490,-0.00066,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.149821,3,2,0.248339,0.248339,0.2490,-0.00066,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.154338,3,2,0.248341,0.248341,0.2490,-0.00066,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00008,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.158968,3,2,0.248343,0.248343,0.2490,-0.00066,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00007,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.163516,3,2,0.248345,0.248345,0.2490,-0.00065,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00007,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.168128,3,2,0.248347,0.248347,0.2490,-0.00065,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00007,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.172676,3,2,0.248349,0.248349,0.2490,-0.00065,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00007,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
19.177250,3,2,0.248351,0.248351,0.2490,-0.00065,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00007,+0.00000,+0.00000,0.00000,0.0001,0,0,0,2,+0.000,+0.000,+0.000,+0.00000,-17.913,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-13.603,0,206.7,0.0
